Segment,Distance,OSM_Feature,Initial_recorded_Latitude,Initial_recorded_Longitude,Final_recorded_Latitude,Final_recorded_Longitude,TimeStamp_Begin,TimeStamp_End,TimeStart,TimeFinish,Charge_at_Begining,Charge_at_Final,TimeNeeded_in_Seconds,Primary,Primary_link,Secondary,Secondary_link,Tertiary,Tertiary_link,Trunk,Motorway,Motorway_link,Service,Residential,Track,Unknown,Unclassified,Charge_Consumed,Geometry
2043,1232.8185845264607,120254789,35.01149368286133,-85.21482849121094,35.01300048828125,-85.22821044921875,1572898757000.0,1572899052000.0,2019-11-04 14:19:17:000,2019-11-04 14:24:12:000,71.01334569681237,70.19228023384944,295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8210654629629204,"LINESTRING (-85.2283049 35.0129568, -85.2271178 35.012451, -85.2260563 35.0120592, -85.2259868 35.0120379, -85.2248621 35.0115839, -85.2243285 35.0113758, -85.2232123 35.0109778, -85.2227393 35.0108102, -85.2220269 35.0105299, -85.2218203 35.0104466, -85.22117009999999 35.0102125, -85.22093 35.0101131, -85.2209046 35.0101029, -85.2206286 35.010006, -85.2203603 35.0099425, -85.22015279999999 35.0099165, -85.21981529999999 35.0099425, -85.2193781 35.010055, -85.21874990000001 35.0102584, -85.2174971 35.0106242, -85.2174018 35.010652, -85.2157897 35.0111207, -85.2157009 35.0111461, -85.2153675 35.0112412, -85.21513880000001 35.0113183, -85.2147251 35.0114485, -85.2146305 35.0114806, -85.2142326 35.0116154, -85.2139495 35.011713, -85.21361469999999 35.0118557, -85.21327359999999 35.0120386, -85.21286619999999 35.0122998, -85.2126159 35.0124802, -85.21111000000001 35.0138455, -85.21101350000001 35.0139464, -85.2107456 35.0142265)"
2045,2922.743782311869,51067015,35.01304244995117,-85.22830200195312,35.02771759033203,-85.25489807128906,1572899053000.0,1572899418000.0,2019-11-04 14:24:13:000,2019-11-04 14:30:18:000,70.17599479146261,68.36090983261488,365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8150849588477345,"LINESTRING (-85.25488009999999 35.027657, -85.25399590000001 35.0272033, -85.25354799999999 35.027015, -85.252747 35.0266008, -85.2523369 35.0264054, -85.25192250000001 35.0262684, -85.2517501 35.0261984, -85.2512727 35.0261002, -85.2494884 35.0258087, -85.2487804 35.0257109, -85.24858620000001 35.0256649, -85.2484723 35.0256144, -85.24829510000001 35.0255005, -85.24804589999999 35.0252748, -85.24770239999999 35.0248818, -85.247477 35.0246722, -85.24706550000001 35.0243982, -85.2467127 35.024237, -85.24645270000001 35.0241534, -85.2461242 35.0240187, -85.2458745 35.0239163, -85.2454702 35.0237401, -85.2449618 35.0235185, -85.24400129999999 35.0230999, -85.24288060000001 35.0227226, -85.2425473 35.0225577, -85.2420049 35.0222526, -85.2415884 35.0218803, -85.2410332 35.0211345, -85.2405589 35.0205226, -85.240424 35.0202983, -85.2399372 35.0190524, -85.23983629999999 35.0188514, -85.23971109999999 35.0186961, -85.23956630000001 35.01855, -85.23935520000001 35.0183622, -85.23899849999999 35.0181046, -85.237899 35.0173961, -85.2370892 35.0169074, -85.23691340000001 35.0167931, -85.2363809 35.0164583, -85.235995 35.0162169, -85.2355807 35.0160333, -85.2345175 35.0155854, -85.23392200000001 35.0153406, -85.2322898 35.0146605, -85.2309941 35.0141197, -85.2301322 35.0137538, -85.22965240000001 35.0135568, -85.2288775 35.0132261, -85.2283049 35.0129568)"
2047,27.430021529030252,45274424,35.027908325195305,-85.25521850585938,35.028060913085945,-85.25545501708984,1572899419000.0,1572899421000.0,2019-11-04 14:30:19:000,2019-11-04 14:30:21:000,68.34154487376715,68.30284031615398,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387045576131726,"LINESTRING (-85.25488009999999 35.027657, -85.2560141 35.028465)"
2049,14.793243527049384,19506831,35.02814102172852,-85.25557708740234,35.028228759765625,-85.25569915771484,1572899422000.0,1572899423000.0,2019-11-04 14:30:22:000,2019-11-04 14:30:23:000,68.28348042932271,68.26336988405521,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020110545267499447,"LINESTRING (-85.2561255 35.0283098, -85.25488009999999 35.027657)"
2051,0.0,45274424,35.028324127197266,-85.25582885742188,35.028324127197266,-85.25582885742188,1572899424000.0,1572899424000.0,2019-11-04 14:30:24:000,2019-11-04 14:30:24:000,68.24372025442557,68.24372025442557,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"LINESTRING (-85.25488009999999 35.027657, -85.2560141 35.028465)"
2053,315.5545889105485,19506837,35.028419494628906,-85.25596618652344,35.030147552490234,-85.25871276855469,1572899425000.0,1572899444000.0,2019-11-04 14:30:25:000,2019-11-04 14:30:44:000,68.22412705483711,68.36234026471364,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1382132098765254,"LINESTRING (-85.2560141 35.028465, -85.2587334 35.030144)"
2055,236.07558790995841,19500947,35.03011703491211,-85.25914001464844,35.03110885620117,-85.26142883300781,1572899445000.0,1572899457000.0,2019-11-04 14:30:45:000,2019-11-04 14:30:57:000,68.37587775185357,68.51318466543381,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13730691358024671,"LINESTRING (-85.2587334 35.030144, -85.2594158 35.030444, -85.2599438 35.0306369, -85.2606547 35.0308614, -85.26132010000001 35.0310678)"
2057,18.833557354999698,51067019,35.031173706054695,-85.26162719726562,35.031238555908196,-85.2618179321289,1572899458000.0,1572899459000.0,2019-11-04 14:30:58:000,2019-11-04 14:30:59:000,68.53457816337621,68.55232723745027,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177490740740609,"LINESTRING (-85.26132010000001 35.0310678, -85.26175979999999 35.0311696, -85.2622375 35.031261)"
2059,51.06048854947691,315355692,35.031295776367195,-85.26200103759766,35.03143310546875,-85.26253509521484,1572899460000.0,1572899463000.0,2019-11-04 14:31:00:000,2019-11-04 14:31:03:000,68.57376916131858,68.64037971687411,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06661055555552764,"LINESTRING (-85.26204559999999 35.0313397, -85.2623273 35.031418, -85.2624465 35.0314471, -85.26314600000001 35.0316178)"
2061,0.0,45273929,35.03146743774414,-85.26271057128906,35.03146743774414,-85.26271057128906,1572899464000.0,1572899464000.0,2019-11-04 14:31:04:000,2019-11-04 14:31:04:000,68.66203866749143,68.66203866749143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"LINESTRING (-85.2641953 35.0317171, -85.262877 35.0314055)"
2063,0.0,315355692,35.03150177001953,-85.26287078857422,35.03150177001953,-85.26287078857422,1572899465000.0,1572899465000.0,2019-11-04 14:31:05:000,2019-11-04 14:31:05:000,68.68284422304697,68.68284422304697,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"LINESTRING (-85.26204559999999 35.0313397, -85.2623273 35.031418, -85.2624465 35.0314471, -85.26314600000001 35.0316178)"
2065,57.94906886699229,45273929,35.03153610229492,-85.26303100585938,35.03173446655273,-85.26361846923828,1572899466000.0,1572899472000.0,2019-11-04 14:31:06:000,2019-11-04 14:31:12:000,68.70270456255314,68.78194429506343,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07923973251028826,"LINESTRING (-85.2641953 35.0317171, -85.262877 35.0314055)"
2067,5.066124037334316,315355691,35.03175735473633,-85.26365661621094,35.031795501708984,-85.26368713378906,1572899473000.0,1572899480000.0,2019-11-04 14:31:13:000,2019-11-04 14:31:20:000,68.78495429506343,68.7768567436231,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008097551440329198,"LINESTRING (-85.26314600000001 35.0316178, -85.2637917 35.0318656)"
2069,0.0,51067018,35.031797409057624,-85.26369094848633,35.031797409057624,-85.26369094848633,1572899481000.0,1572899481000.0,2019-11-04 14:31:21:000,2019-11-04 14:31:21:000,68.77323453168894,68.77323453168894,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"LINESTRING (-85.2637917 35.0318656, -85.265131 35.032375)"
2071,0.0,19502029,35.03179931640625,-85.2636947631836,35.03179931640625,-85.2636947631836,1572899482000.0,1572899482000.0,2019-11-04 14:31:22:000,2019-11-04 14:31:22:000,68.76104984033093,68.76104984033093,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"LINESTRING (-85.2637917 35.0318656, -85.2633878 35.0326933, -85.2633361 35.0327989, -85.26289970000001 35.033505, -85.26247530000001 35.0343447, -85.26201039999999 35.035164, -85.26155060000001 35.0360019, -85.2610967 35.0368408, -85.2610078 35.0371024, -85.26098500000001 35.0373699, -85.2610033 35.03762, -85.26110989999999 35.0379309, -85.2611478 35.0381756, -85.2611234 35.0384997, -85.2610301 35.0388211, -85.2608747 35.0390249, -85.26067430000001 35.0391933, -85.2600207 35.0393805, -85.2596671 35.0395304, -85.2594948 35.0396962)"
2073,0.0,51067018,35.03180313110352,-85.26371002197266,35.03180313110352,-85.26371002197266,1572899483000.0,1572899483000.0,2019-11-04 14:31:23:000,2019-11-04 14:31:23:000,68.74690465514574,68.74690465514574,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"LINESTRING (-85.2637917 35.0318656, -85.265131 35.032375)"
2075,0.0,19502029,35.03180694580078,-85.26373291015625,35.03180694580078,-85.26373291015625,1572899484000.0,1572899484000.0,2019-11-04 14:31:24:000,2019-11-04 14:31:24:000,68.73424685679184,68.73424685679184,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"LINESTRING (-85.2637917 35.0318656, -85.2633878 35.0326933, -85.2633361 35.0327989, -85.26289970000001 35.033505, -85.26247530000001 35.0343447, -85.26201039999999 35.035164, -85.26155060000001 35.0360019, -85.2610967 35.0368408, -85.2610078 35.0371024, -85.26098500000001 35.0373699, -85.2610033 35.03762, -85.26110989999999 35.0379309, -85.2611478 35.0381756, -85.2611234 35.0384997, -85.2610301 35.0388211, -85.2608747 35.0390249, -85.26067430000001 35.0391933, -85.2600207 35.0393805, -85.2596671 35.0395304, -85.2594948 35.0396962)"
2077,155.95905411427495,51067018,35.03182601928711,-85.26377868652344,35.032459259033196,-85.26530456542969,1572899485000.0,1572899528000.0,2019-11-04 14:31:25:000,2019-11-04 14:32:08:000,68.72323352345849,68.5884351489729,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.13479837448558385,"LINESTRING (-85.2637917 35.0318656, -85.265131 35.032375)"
2079,14.023023195184285,315355693,35.032501220703125,-85.26544952392578,35.032543182373054,-85.26559448242188,1572899529000.0,1572899530000.0,2019-11-04 14:32:09:000,2019-11-04 14:32:10:000,68.58600535473421,68.58086754609225,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005137808641961783,"LINESTRING (-85.265131 35.032375, -85.26546639999999 35.0325283, -85.265805 35.0325646)"
2081,601.6415712736315,51067022,35.032588958740234,-85.26573181152344,35.034801483154304,-85.2717514038086,1572899531000.0,1572899603000.0,2019-11-04 14:32:11:000,2019-11-04 14:33:23:000,68.57200926419922,68.38458511810869,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1874241460905353,"LINESTRING (-85.265805 35.0325646, -85.2664054 35.0328327, -85.26668239999999 35.0329448, -85.2673381 35.0331844, -85.26884080000001 35.0337364, -85.2693092 35.0339116, -85.2703458 35.0342954, -85.2706613 35.0344134, -85.2709953 35.0345358, -85.271851 35.0348495, -85.2732218 35.0353693, -85.2746132 35.0358812, -85.2760897 35.0364181, -85.27747479999999 35.0369339, -85.2788486 35.0374445, -85.2802433 35.0379639, -85.2814874 35.038425, -85.28273950000001 35.0388912, -85.2828629 35.0389383, -85.2841825 35.0394417, -85.28491959999999 35.0396868, -85.2851969 35.0398062, -85.2862382 35.0401792)"
2083,0.0,19514291,35.034801483154304,-85.2717514038086,35.034801483154304,-85.2717514038086,1572899604000.0,1572899609000.0,2019-11-04 14:33:24:000,2019-11-04 14:33:29:000,68.3834562292198,68.3781828547342,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00527337448559706,"LINESTRING (-85.271851 35.0348495, -85.2721758 35.0342822, -85.2723201 35.0340301, -85.2727806 35.0332103, -85.2729959 35.032798, -85.2732156 35.0323773, -85.2736701 35.0315432, -85.2741461 35.030685, -85.2745915 35.0298613, -85.274869 35.0293562, -85.2749712 35.0291579, -85.2750338 35.0290063, -85.2753015 35.028506, -85.27546700000001 35.0281943, -85.275531 35.0280778, -85.2756838 35.0277997, -85.27576089999999 35.0276594, -85.27589709999999 35.0274142, -85.27599189999999 35.0272315, -85.2760967 35.0270296, -85.2762269 35.0267787, -85.27631770000001 35.0266286, -85.2764543 35.0263772, -85.2766982 35.0259282, -85.2767394 35.0258524, -85.2771742 35.0250562)"
2085,952.8499543399587,51067022,35.034801483154304,-85.2717514038086,35.03838348388672,-85.28124237060547,1572899610000.0,1572899712000.0,2019-11-04 14:33:30:000,2019-11-04 14:35:12:000,68.37715326625684,67.95872136296467,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4184319032921735,"LINESTRING (-85.265805 35.0325646, -85.2664054 35.0328327, -85.26668239999999 35.0329448, -85.2673381 35.0331844, -85.26884080000001 35.0337364, -85.2693092 35.0339116, -85.2703458 35.0342954, -85.2706613 35.0344134, -85.2709953 35.0345358, -85.271851 35.0348495, -85.2732218 35.0353693, -85.2746132 35.0358812, -85.2760897 35.0364181, -85.27747479999999 35.0369339, -85.2788486 35.0374445, -85.2802433 35.0379639, -85.2814874 35.038425, -85.28273950000001 35.0388912, -85.2828629 35.0389383, -85.2841825 35.0394417, -85.28491959999999 35.0396868, -85.2851969 35.0398062, -85.2862382 35.0401792)"
2087,14.32539421349605,19503645,35.038436889648445,-85.2813720703125,35.03848648071289,-85.2815170288086,1572899713000.0,1572899714000.0,2019-11-04 14:35:13:000,2019-11-04 14:35:14:000,67.94633552963133,67.93535301934327,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.010982510288059187,"LINESTRING (-85.2814874 35.038425, -85.2819417 35.0375943, -85.2823896 35.0367754, -85.2826196 35.0363555, -85.2828449 35.035944, -85.28330769999999 35.0351225)"
2089,461.8727634922142,51067022,35.03853988647461,-85.28166198730469,35.04024887084961,-85.2862777709961,1572899715000.0,1572899806000.0,2019-11-04 14:35:15:000,2019-11-04 14:36:46:000,67.94468725802639,67.63380179506346,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3108854629629292,"LINESTRING (-85.265805 35.0325646, -85.2664054 35.0328327, -85.26668239999999 35.0329448, -85.2673381 35.0331844, -85.26884080000001 35.0337364, -85.2693092 35.0339116, -85.2703458 35.0342954, -85.2706613 35.0344134, -85.2709953 35.0345358, -85.271851 35.0348495, -85.2732218 35.0353693, -85.2746132 35.0358812, -85.2760897 35.0364181, -85.27747479999999 35.0369339, -85.2788486 35.0374445, -85.2802433 35.0379639, -85.2814874 35.038425, -85.28273950000001 35.0388912, -85.2828629 35.0389383, -85.2841825 35.0394417, -85.28491959999999 35.0396868, -85.2851969 35.0398062, -85.2862382 35.0401792)"
2091,162.02110643474052,45271887,35.04031753540039,-85.28646087646484,35.04092025756836,-85.28807830810547,1572899807000.0,1572899816000.0,2019-11-04 14:36:47:000,2019-11-04 14:36:56:000,67.61569354403463,67.5671925255161,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04850101851852173,"LINESTRING (-85.2862382 35.0401792, -85.28843910000001 35.0409697)"
2093,269.0692109493151,45271886,35.04098892211914,-85.28825378417969,35.041976928710945,-85.29094696044922,1572899817000.0,1572899833000.0,2019-11-04 14:36:57:000,2019-11-04 14:37:13:000,67.57306462428156,67.47107499465191,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10198962962964232,"LINESTRING (-85.28843910000001 35.0409697, -85.2892353 35.0412821, -85.28962559999999 35.0414233, -85.2909473 35.0419369)"
2095,461.5096760837726,140425772,35.042030334472656,-85.29109954833984,35.043731689453125,-85.29571533203125,1572899834000.0,1572899873000.0,2019-11-04 14:37:14:000,2019-11-04 14:37:53:000,67.4559502415655,67.49932622921982,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04337598765431494,"LINESTRING (-85.2909473 35.0419369, -85.29267419999999 35.0425726, -85.2933202 35.0428399, -85.2950465 35.0434712, -85.2953122 35.0435743, -85.2957969 35.0437625)"
2097,582.7489150916615,215311858,35.04376220703125,-85.29580688476562,35.04597854614258,-85.30159759521484,1572899874000.0,1572900003000.0,2019-11-04 14:37:54:000,2019-11-04 14:40:03:000,67.49759108518688,67.24235233004285,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2552387551440347,"LINESTRING (-85.2957969 35.0437625, -85.2963024 35.0439516, -85.29749 35.044394, -85.2989832 35.0449545, -85.30007639999999 35.045377, -85.30032970000001 35.0454582, -85.3007906 35.0456366, -85.3011614 35.0457811, -85.3015955 35.0459317)"
2099,198.80406470310984,394075887,35.046005249023445,-85.30168151855469,35.04671859741211,-85.30368041992188,1572900004000.0,1572900025000.0,2019-11-04 14:40:04:000,2019-11-04 14:40:25:000,67.23952523127741,67.16997935679183,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06954587448558414,"LINESTRING (-85.3015955 35.0459317, -85.3026211 35.0463154, -85.3035115 35.0466485)"
2101,10.62435943660085,394075889,35.04675674438477,-85.30377960205078,35.04679489135742,-85.30388641357422,1572900026000.0,1572900027000.0,2019-11-04 14:40:26:000,2019-11-04 14:40:27:000,67.1676634308659,67.16479981975479,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002863611111109776,"LINESTRING (-85.3035115 35.0466485, -85.3041569 35.0468899)"
2103,10.624350733891898,394075886,35.046836853027344,-85.30399322509766,35.046875,-85.3041000366211,1572900028000.0,1572900029000.0,2019-11-04 14:40:28:000,2019-11-04 14:40:29:000,67.16234827654492,67.15986022098936,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002488055555559754,"LINESTRING (-85.3041569 35.0468899, -85.30559 35.0474274, -85.3056071 35.0474277, -85.30621960000001 35.0476714, -85.3063381 35.0477449, -85.3064184 35.0478379, -85.3064727 35.0479625, -85.3064835 35.0480518, -85.3064974 35.0481408, -85.30653580000001 35.0482305, -85.3065924 35.0483076, -85.30664779999999 35.0483529, -85.3066737 35.0483635, -85.30675479999999 35.0484349)"
2105,0.0,78559725,35.04691696166992,-85.30420684814453,35.04691696166992,-85.30420684814453,1572900030000.0,1572900030000.0,2019-11-04 14:40:30:000,2019-11-04 14:40:30:000,67.15569781358195,67.15569781358195,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,"LINESTRING (-85.3085516 35.0420599, -85.30830570000001 35.0421375, -85.30792940000001 35.0422728, -85.3078347 35.0423073, -85.30727899999999 35.0424409, -85.30697809999999 35.0425225, -85.30687760000001 35.0425819, -85.3067817 35.0426565, -85.30671390000001 35.0427436, -85.3066218 35.0428919, -85.3061762 35.0436705, -85.3055658 35.044756, -85.3054164 35.0450201, -85.305117 35.0455532, -85.30482050000001 35.0461041, -85.3047445 35.0462386, -85.3047358 35.0462532, -85.3047262 35.0462693, -85.30467 35.0463372, -85.30458299999999 35.0464287, -85.3044046 35.0465552, -85.3043709 35.0465926, -85.3042365 35.046742, -85.3041569 35.0468899)"
2107,265.86677152396777,394075886,35.046958923339844,-85.30431365966797,35.04835891723633,-85.30667877197266,1572900031000.0,1572900065000.0,2019-11-04 14:40:31:000,2019-11-04 14:41:05:000,67.15130763868483,67.18401970658607,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03271206790124381,"LINESTRING (-85.3041569 35.0468899, -85.30559 35.0474274, -85.3056071 35.0474277, -85.30621960000001 35.0476714, -85.3063381 35.0477449, -85.3064184 35.0478379, -85.3064727 35.0479625, -85.3064835 35.0480518, -85.3064974 35.0481408, -85.30653580000001 35.0482305, -85.3065924 35.0483076, -85.30664779999999 35.0483529, -85.3066737 35.0483635, -85.30675479999999 35.0484349)"
2109,146.9082986247194,19510770,35.04840469360352,-85.30675506591797,35.04843521118164,-85.30836486816406,1572900066000.0,1572900117000.0,2019-11-04 14:41:06:000,2019-11-04 14:41:57:000,67.18078575596877,67.27670164074243,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.09591588477366032,"LINESTRING (-85.30675479999999 35.0484349, -85.30741930000001 35.0484236, -85.30793540000001 35.048413, -85.3084451 35.0484026, -85.30948650000001 35.0483811)"
2111,0.0,19509897,35.04843139648437,-85.30838012695312,35.04843139648437,-85.30838012695312,1572900118000.0,1572900118000.0,2019-11-04 14:41:58:000,2019-11-04 14:41:58:000,67.27460587942556,67.27460587942556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,"LINESTRING (-85.3086837 35.0557241, -85.3086545 35.054828, -85.3086338 35.0541923, -85.3086323 35.0541484, -85.30861419999999 35.0535925, -85.3086127 35.053547, -85.3086105 35.0534791, -85.30860199999999 35.0532188, -85.3085992 35.0531314, -85.3085947 35.0529949, -85.30859719999999 35.0526149, -85.3085945 35.0525022, -85.3085906 35.0524194, -85.30859340000001 35.0522754, -85.3085923 35.0522078, -85.3085911 35.0520259, -85.30860149999999 35.0518539, -85.3085925 35.0513935, -85.30857279999999 35.0509596, -85.30854650000001 35.0503539, -85.308544 35.0503243, -85.3085415 35.0500058, -85.3085268 35.0498378, -85.30848709999999 35.049693, -85.3084451 35.0484026, -85.3084336 35.0480488, -85.30842389999999 35.0477509, -85.30840329999999 35.0471209, -85.3083915 35.0467571, -85.30838679999999 35.046613, -85.3083859 35.0465852, -85.3083827 35.0464869, -85.30837409999999 35.046224)"
2113,114.15432208546179,19510770,35.04841995239258,-85.30841064453125,35.04841995239258,-85.30966186523438,1572900119000.0,1572900252000.0,2019-11-04 14:41:59:000,2019-11-04 14:44:12:000,67.2784629164626,67.29361325596876,133,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.015150339506163847,"LINESTRING (-85.30675479999999 35.0484349, -85.30741930000001 35.0484236, -85.30793540000001 35.048413, -85.3084451 35.0484026, -85.30948650000001 35.0483811)"
2115,0.0,19495302,35.04841995239258,-85.30966186523438,35.04841995239258,-85.30966186523438,1572900253000.0,1572900268000.0,2019-11-04 14:44:13:000,2019-11-04 14:44:28:000,67.29340337942557,67.28812498436382,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.005278395061750985,"LINESTRING (-85.30948650000001 35.0483811, -85.3104519 35.0483612, -85.31067160000001 35.0483511, -85.3116608 35.0483363)"
