Sample,OSM_Feature,Distance,Initial_recorded_Latitude,Initial_recorded_Longitude,Final_recorded_Latitude,Final_recorded_Longitude,TimeStamp_Begin,TimeStamp_End,TimeStart,TimeFinish,Energy_at_Begining,Energy_at_Final,TimeNeeded_in_Seconds,Primary,Primary_link,Secondary,Secondary_link,Tertiary,Tertiary_link,Trunk,Motorway,Motorway_link,Service,Residential,Track,Unknown,Unclassified,Energy_Consumed
96,9520016,8.577968814327138,34.98482131958008,-85.28814697265625,34.98474502563477,-85.28816223144531,1572600707000.0,1572600708000.0,2019-11-01 04:31:47:000,2019-11-01 04:31:48:000,90.74380546296301,90.74133018518522,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.002475277777790552
97,9520016,80.06014912869225,34.98474502563477,-85.28816223144531,34.984066009521484,-85.28809356689453,1572600708000.0,1572600738000.0,2019-11-01 04:31:48:000,2019-11-01 04:32:18:000,90.74133018518522,90.68541125514405,30,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0559189300411731
98,9518396,115.11551910962808,34.984066009521484,-85.28809356689453,34.98412322998047,-85.28683471679688,1572600738000.0,1572600785000.0,2019-11-01 04:32:18:000,2019-11-01 04:33:05:000,90.68541125514405,90.56180426954737,47,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0.5,0,0,0.0,0.12360698559668035
99,9518396,44.56103291330695,34.98412322998047,-85.28683471679688,34.98451995849609,-85.28675842285156,1572600785000.0,1572600793000.0,2019-11-01 04:33:05:000,2019-11-01 04:33:13:000,90.56180426954737,90.47735108024695,8,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.08445318930041879
100,163358170,9.940647430872913,34.98451995849609,-85.28675842285156,34.984603881835945,-85.28679656982422,1572600793000.0,1572600794000.0,2019-11-01 04:33:13:000,2019-11-01 04:33:14:000,90.47735108024695,90.46503260288068,1,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.012318477366264348
101,163358170,361.57676318814697,34.984603881835945,-85.28679656982422,34.987564086914055,-85.28843688964844,1572600794000.0,1572600822000.0,2019-11-01 04:33:14:000,2019-11-01 04:33:42:000,90.46503260288068,90.32727462962966,28,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.13775797325102698
102,51822286,14.159600057330573,34.987564086914055,-85.28843688964844,34.98767852783203,-85.28850555419922,1572600822000.0,1572600823000.0,2019-11-01 04:33:42:000,2019-11-01 04:33:43:000,90.32727462962966,90.32102209876543,1,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.006252530864230721
103,51822286,1436.8069757735345,34.98767852783203,-85.28850555419922,35.000171661376946,-85.29183959960938,1572600823000.0,1572600941000.0,2019-11-01 04:33:43:000,2019-11-01 04:35:41:000,90.32102209876543,90.02288736625519,118,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.2981347325102348
104,129900062,3.625143774202026,35.000171661376946,-85.29183959960938,35.000198364257805,-85.29181671142578,1572600941000.0,1572600942000.0,2019-11-01 04:35:41:000,2019-11-01 04:35:42:000,90.02288736625519,90.01881026748974,1,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0.5,0,0,0.0,0.004077098765449705
105,129900062,144.5412786735071,35.000198364257805,-85.29181671142578,35.00041961669922,-85.2902603149414,1572600942000.0,1572600979000.0,2019-11-01 04:35:42:000,2019-11-01 04:36:19:000,90.01881026748974,89.88945500000004,37,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.12935526748970005
106,173860917,7.350966744207006,35.00041961669922,-85.2902603149414,35.00046920776367,-85.29020690917969,1572600979000.0,1572600980000.0,2019-11-01 04:36:19:000,2019-11-01 04:36:20:000,89.88945500000004,89.88360993827162,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.0058450617284222526
107,173860917,74.06890767578037,35.00046920776367,-85.29020690917969,35.00106811523437,-85.28984832763672,1572600980000.0,1572600996000.0,2019-11-01 04:36:20:000,2019-11-01 04:36:36:000,89.88360993827162,89.89700023662554,16,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,-0.0133902983539258
108,136758343,0.0,35.00106811523437,-85.28984832763672,35.00106811523437,-85.28984832763672,1572600996000.0,1572600997000.0,2019-11-01 04:36:36:000,2019-11-01 04:36:37:000,89.89700023662554,89.89586859053502,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.0011316460905277381
109,136758343,93.9077238938262,35.00106811523437,-85.28984832763672,35.00076675415039,-85.28888702392578,1572600997000.0,1572601033000.0,2019-11-01 04:36:37:000,2019-11-01 04:37:13:000,89.89586859053502,89.80481689300413,36,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0910516975308866
110,136758343,0.0,35.00076675415039,-85.28888702392578,35.00076675415039,-85.28888702392578,1572601033000.0,1572601039000.0,2019-11-01 04:37:13:000,2019-11-01 04:37:19:000,89.80481689300413,89.79731841563789,6,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0074984773662407625
113,136758343,119.37020668128989,35.00076675415039,-85.28888702392578,35.000354766845696,-85.28768157958984,1572601039000.0,1572601065000.0,2019-11-01 04:37:19:000,2019-11-01 04:37:45:000,89.79731841563789,89.68756973251031,26,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.10974868312757736
114,129900068,5.1608250526965325,35.000354766845696,-85.28768157958984,35.00037002563477,-85.28762817382812,1572601065000.0,1572601066000.0,2019-11-01 04:37:45:000,2019-11-01 04:37:46:000,89.68756973251031,89.68197606995886,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.0055936625514476646
115,129900068,156.36584837991504,35.00037002563477,-85.28762817382812,35.001644134521484,-85.28689575195312,1572601066000.0,1572601088000.0,2019-11-01 04:37:46:000,2019-11-01 04:38:08:000,89.68197606995886,89.647622026749,22,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.034354043209859235
116,19498564,2.96243375465876,35.001644134521484,-85.28689575195312,35.001670837402344,-85.28689575195312,1572601088000.0,1572601089000.0,2019-11-01 04:38:08:000,2019-11-01 04:38:09:000,89.647622026749,89.64122008230456,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.006401944444448304
117,19498564,112.08943280147943,35.001670837402344,-85.28689575195312,35.002151489257805,-85.28787994384766,1572601089000.0,1572601109000.0,2019-11-01 04:38:09:000,2019-11-01 04:38:29:000,89.64122008230456,89.60742403292184,20,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.03379604938271541
118,19515373,0.8149553469494765,35.002151489257805,-85.28787994384766,35.00215530395508,-85.28788757324219,1572601109000.0,1572601110000.0,2019-11-01 04:38:29:000,2019-11-01 04:38:30:000,89.60742403292184,89.60187708847741,1,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.005546944444432711
119,19515373,1294.746841290972,35.00215530395508,-85.28788757324219,35.012874603271484,-85.28237915039062,1572601110000.0,1572601292000.0,2019-11-01 04:38:30:000,2019-11-01 04:41:32:000,89.60187708847741,89.04893387860079,182,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.5529432098766165
120,19507147,0.2116028034253588,35.012874603271484,-85.28237915039062,35.012876510620124,-85.28237915039062,1572601292000.0,1572601293000.0,2019-11-01 04:41:32:000,2019-11-01 04:41:33:000,89.04893387860079,89.04778108024695,1,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.0011527983538428546
121,19507147,0.2116028027384504,35.012876510620124,-85.28237915039062,35.01287841796875,-85.28237915039062,1572601293000.0,1572601296000.0,2019-11-01 04:41:33:000,2019-11-01 04:41:36:000,89.04778108024695,89.04244013374488,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.005340946502073507
122,19515373,0.0,35.01287841796875,-85.28237915039062,35.01287841796875,-85.28237915039062,1572601296000.0,1572601351000.0,2019-11-01 04:41:36:000,2019-11-01 04:42:31:000,89.04244013374488,88.95252244855969,55,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.08991768518518484
127,19515373,596.9660368250231,35.01287841796875,-85.28237915039062,35.01780319213867,-85.27974700927734,1572601351000.0,1572601433000.0,2019-11-01 04:42:31:000,2019-11-01 04:43:53:000,88.95252244855969,88.75511847736628,82,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1974039711934097
128,139746604,0.0,35.01780319213867,-85.27974700927734,35.01780319213867,-85.27974700927734,1572601433000.0,1572601434000.0,2019-11-01 04:43:53:000,2019-11-01 04:43:54:000,88.75511847736628,88.75377002057617,1,0.5,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0013484567901116409
129,139746604,397.8071867426985,35.01780319213867,-85.27974700927734,35.019458770751946,-85.28360748291016,1572601434000.0,1572601497000.0,2019-11-01 04:43:54:000,2019-11-01 04:44:57:000,88.75377002057617,88.44864645061732,63,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.3051235699588517
130,139746608,26.56830377767357,35.019458770751946,-85.28360748291016,35.019554138183594,-85.28387451171875,1572601497000.0,1572601499000.0,2019-11-01 04:44:57:000,2019-11-01 04:44:59:000,88.44864645061732,88.43989846707822,2,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.008747983539095117
133,139746608,263.4029679044499,35.019554138183594,-85.28387451171875,35.02048110961914,-85.2865219116211,1572601499000.0,1572601521000.0,2019-11-01 04:44:59:000,2019-11-01 04:45:21:000,88.43989846707822,88.36074582304528,22,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.07915264403294486
134,51065734,11.434990228839064,35.02048110961914,-85.2865219116211,35.020523071289055,-85.28663635253906,1572601521000.0,1572601522000.0,2019-11-01 04:45:21:000,2019-11-01 04:45:22:000,88.36074582304528,88.35029807613171,1,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0104477469135702
135,51065734,999.8289831368164,35.020523071289055,-85.28663635253906,35.024139404296875,-85.29666137695312,1572601522000.0,1572601624000.0,2019-11-01 04:45:22:000,2019-11-01 04:47:04:000,88.35029807613171,87.98651738683132,102,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.3637806893003841
136,111039504,10.802332968378527,35.024139404296875,-85.29666137695312,35.024181365966804,-85.29676818847656,1572601624000.0,1572601625000.0,2019-11-01 04:47:04:000,2019-11-01 04:47:05:000,87.98651738683132,87.99577034979427,1,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.009252962962946755
137,111039504,52.21071789588614,35.024181365966804,-85.29676818847656,35.02437973022461,-85.29728698730469,1572601625000.0,1572601631000.0,2019-11-01 04:47:05:000,2019-11-01 04:47:11:000,87.99577034979427,88.02231847736626,6,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.026548127571984992
138,37965334,5.9585219488785,35.02437973022461,-85.29728698730469,35.024398803710945,-85.29734802246094,1572601631000.0,1572601632000.0,2019-11-01 04:47:11:000,2019-11-01 04:47:12:000,88.02231847736626,88.02292778806587,1,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.0006093106996161168
139,37965334,62.85140510377102,35.024398803710945,-85.29734802246094,35.02463912963867,-85.29796600341797,1572601632000.0,1572601647000.0,2019-11-01 04:47:12:000,2019-11-01 04:47:27:000,88.02292778806587,87.93486025720169,15,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.08806753086417984
140,19509304,8.132066456124816,35.02463912963867,-85.29796600341797,35.02469253540039,-85.29802703857422,1572601647000.0,1572601648000.0,2019-11-01 04:47:27:000,2019-11-01 04:47:28:000,87.93486025720169,87.9204013683128,1,0.5,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.014458888888896125
141,19509304,222.8642830059584,35.02469253540039,-85.29802703857422,35.02637481689453,-85.29933166503906,1572601648000.0,1572601671000.0,2019-11-01 04:47:28:000,2019-11-01 04:47:51:000,87.9204013683128,87.89798288065846,23,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.02241848765433474
142,51067013,6.08632863514545,35.02637481689453,-85.29933166503906,35.02642822265625,-85.29934692382812,1572601671000.0,1572601672000.0,2019-11-01 04:47:51:000,2019-11-01 04:47:52:000,87.89798288065846,87.89271539094652,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.005267489711940243
143,51067013,1139.0778176355395,35.02642822265625,-85.29934692382812,35.03580093383789,-85.29425811767578,1572601672000.0,1572601877000.0,2019-11-01 04:47:52:000,2019-11-01 04:51:17:000,87.89271539094652,87.1326763374486,205,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.7600390534979198
144,78438863,10.592151515503158,35.03580093383789,-85.29425811767578,35.035888671875,-85.2942123413086,1572601877000.0,1572601878000.0,2019-11-01 04:51:17:000,2019-11-01 04:51:18:000,87.1326763374486,87.12696769547328,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.005708641975317619
145,78438863,69.18343747689812,35.035888671875,-85.2942123413086,35.03647232055664,-85.2939453125,1572601878000.0,1572601885000.0,2019-11-01 04:51:18:000,2019-11-01 04:51:25:000,87.12696769547328,87.09193006172843,7,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.035037633744849465
146,78438810,10.204592734878927,35.03647232055664,-85.2939453125,35.036556243896484,-85.29389953613281,1572601885000.0,1572601886000.0,2019-11-01 04:51:25:000,2019-11-01 04:51:26:000,87.09193006172843,87.10084327160497,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.008913209876538986
147,78438810,136.83951427923284,35.036556243896484,-85.29389953613281,35.03767776489258,-85.29328155517578,1572601886000.0,1572601914000.0,2019-11-01 04:51:26:000,2019-11-01 04:51:54:000,87.10084327160497,86.99154223251031,28,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.10930103909466027
148,139744476,8.319126774808183,35.03767776489258,-85.29328155517578,35.03774261474609,-85.2932357788086,1572601914000.0,1572601915000.0,2019-11-01 04:51:54:000,2019-11-01 04:51:55:000,86.99154223251031,86.98110445473255,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.01043777777776711
149,139744476,110.53504262484384,35.03774261474609,-85.2932357788086,35.03865432739258,-85.2927474975586,1572601915000.0,1572601929000.0,2019-11-01 04:51:55:000,2019-11-01 04:52:09:000,86.98110445473255,86.90856054526752,14,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.07254390946502554
150,393463459,3.6607599882481403,35.03865432739258,-85.2927474975586,35.038684844970696,-85.29276275634766,1572601929000.0,1572601930000.0,2019-11-01 04:52:09:000,2019-11-01 04:52:10:000,86.90856054526752,86.89980490740744,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.008755637860076604
151,393463459,615.0712941530783,35.038684844970696,-85.29276275634766,35.04098129272461,-85.29889678955078,1572601930000.0,1572601986000.0,2019-11-01 04:52:10:000,2019-11-01 04:53:06:000,86.89980490740744,86.78121494855971,56,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.11858995884773547
152,393463460,11.432615007448963,35.04098129272461,-85.29889678955078,35.04102325439453,-85.29901123046875,1572601986000.0,1572601987000.0,2019-11-01 04:53:06:000,2019-11-01 04:53:07:000,86.78121494855971,86.77721165637863,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.004003292181081974
153,393463460,167.78511050395088,35.04102325439453,-85.29901123046875,35.0416259765625,-85.30069732666016,1572601987000.0,1572602004000.0,2019-11-01 04:53:07:000,2019-11-01 04:53:24:000,86.77721165637863,86.84417769547329,17,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,-0.06696603909466603
154,19494555,3.5820404607471943,35.0416259765625,-85.30069732666016,35.04163360595703,-85.30073547363281,1572602004000.0,1572602005000.0,2019-11-01 04:53:24:000,2019-11-01 04:53:25:000,86.84417769547329,86.84182979423872,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.0023479012345717365
155,19494555,95.70443247640543,35.04163360595703,-85.30073547363281,35.04086685180664,-85.30121612548828,1572602005000.0,1572602029000.0,2019-11-01 04:53:25:000,2019-11-01 04:53:49:000,86.84182979423872,86.78490408436217,24,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.05692570987655188
156,143274302,3.032695704308212,35.04086685180664,-85.30121612548828,35.0408452351888,-85.30123647054036,1572602029000.0,1572602032000.0,2019-11-01 04:53:49:000,2019-11-01 04:53:52:000,86.78490408436217,86.78075824074075,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.004145843621415679
161,143274302,377.89771818100127,35.0408452351888,-85.30123647054036,35.04230499267578,-85.30497741699219,1572602032000.0,1572602083000.0,2019-11-01 04:53:52:000,2019-11-01 04:54:43:000,86.78075824074075,86.56706966049386,51,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.2136885802468953
162,19498489,0.0,35.04230499267578,-85.30497741699219,35.04230499267578,-85.30497741699219,1572602083000.0,1572602084000.0,2019-11-01 04:54:43:000,2019-11-01 04:54:44:000,86.56706966049386,86.56439389917698,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.0026757613168797434
163,19498489,2.112327802570741,35.04230499267578,-85.30497741699219,35.04230785369874,-85.30500030517578,1572602084000.0,1572602088000.0,2019-11-01 04:54:44:000,2019-11-01 04:54:48:000,86.56439389917698,86.53737687242801,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.027017026748964668
164,143274302,0.7041092512295337,35.04230785369874,-85.30500030517578,35.042308807373054,-85.30500793457031,1572602088000.0,1572602089000.0,2019-11-01 04:54:48:000,2019-11-01 04:54:49:000,86.53737687242801,86.52017703703707,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.017199835390940166
165,143274302,4.2523809210705314,35.042308807373054,-85.30500793457031,35.04231643676758,-85.30503845214844,1572602089000.0,1572602090000.0,2019-11-01 04:54:49:000,2019-11-01 04:54:50:000,86.52017703703707,86.50226921810703,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.01790781893004123
166,19498489,5.158476551034688,35.04231643676758,-85.30503845214844,35.04233169555664,-85.30509185791016,1572602090000.0,1572602091000.0,2019-11-01 04:54:50:000,2019-11-01 04:54:51:000,86.50226921810703,86.48577878600827,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.016490432098763108
167,19498489,147.40341247016522,35.04233169555664,-85.30509185791016,35.04288864135742,-85.30655670166016,1572602091000.0,1572602121000.0,2019-11-01 04:54:51:000,2019-11-01 04:55:21:000,86.48577878600827,86.40770896090538,30,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.07806982510288663
168,78559725,0.21160385030485496,35.04288864135742,-85.30655670166016,35.04289054870605,-85.30655670166016,1572602121000.0,1572602122000.0,2019-11-01 04:55:21:000,2019-11-01 04:55:22:000,86.40770896090538,86.39956015432102,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.008148806584358681
169,78559725,86.29557343865153,35.04289054870605,-85.30655670166016,35.043615341186516,-85.30621337890625,1572602122000.0,1572602141000.0,2019-11-01 04:55:22:000,2019-11-01 04:55:41:000,86.39956015432102,86.33701346707822,19,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.06254668724280066
170,19498089,0.21160387819955,35.043615341186516,-85.30621337890625,35.04361724853516,-85.30621337890625,1572602141000.0,1572602142000.0,2019-11-01 04:55:41:000,2019-11-01 04:55:42:000,86.33701346707822,86.32971272633749,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.007300740740731727
171,19498089,309.48512164345766,35.04361724853516,-85.30621337890625,35.044849395751946,-85.30924987792969,1572602142000.0,1572602222000.0,2019-11-01 04:55:42:000,2019-11-01 04:57:02:000,86.32971272633749,86.1530167489712,80,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.17669597736629328
172,111563738,0.0,35.044849395751946,-85.30924987792969,35.044849395751946,-85.30924987792969,1572602222000.0,1572602223000.0,2019-11-01 04:57:02:000,2019-11-01 04:57:03:000,86.1530167489712,86.15187452674898,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.001142222222213718
173,111563738,110.14347665868068,35.044849395751946,-85.30924987792969,35.04568099975586,-85.30934143066406,1572602223000.0,1572602291000.0,2019-11-01 04:57:03:000,2019-11-01 04:58:11:000,86.15187452674898,86.02958685185189,68,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.12228767489709468
174,196862691,14.405895768125493,35.04568099975586,-85.30934143066406,35.04581069946289,-85.3093490600586,1572602291000.0,1572602293000.0,2019-11-01 04:58:11:000,2019-11-01 04:58:13:000,86.02958685185189,86.00975037037041,2,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.019836481481476653
177,196862691,123.18299186404232,35.04581069946289,-85.3093490600586,35.046905517578125,-85.30944061279297,1572602293000.0,1572602323000.0,2019-11-01 04:58:13:000,2019-11-01 04:58:43:000,86.00975037037041,86.01439599794243,30,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.0046456275720174744
178,51067095,0.0,35.046905517578125,-85.30944061279297,35.046905517578125,-85.30944061279297,1572602323000.0,1572602324000.0,2019-11-01 04:58:43:000,2019-11-01 04:58:44:000,86.01439599794243,86.00931877572019,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.005077222222240607
179,51067095,439.5613826315631,35.046905517578125,-85.30944061279297,35.050865173339844,-85.3095932006836,1572602324000.0,1572602418000.0,2019-11-01 04:58:44:000,2019-11-01 05:00:18:000,86.00931877572019,85.76625168724284,94,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.24306708847734626
180,19494480,6.086256926660467,35.050865173339844,-85.3095932006836,35.050918579101555,-85.30960845947266,1572602418000.0,1572602419000.0,2019-11-01 05:00:18:000,2019-11-01 05:00:19:000,85.76625168724284,85.7656276954733,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.0006239917695438635
181,19494480,74.8650084921222,35.050918579101555,-85.30960845947266,35.050987243652344,-85.3104248046875,1572602419000.0,1572602471000.0,2019-11-01 05:00:19:000,2019-11-01 05:01:11:000,85.7656276954733,85.70848536008234,52,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0571423353909637
182,51067082,0.0,35.050987243652344,-85.3104248046875,35.050987243652344,-85.3104248046875,1572602471000.0,1572602472000.0,2019-11-01 05:01:11:000,2019-11-01 05:01:12:000,85.70848536008234,85.70772387860087,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.0007614814814616012
183,51067082,22.267629890379897,35.050987243652344,-85.3104248046875,35.051036834716804,-85.31066131591797,1572602472000.0,1572602484000.0,2019-11-01 05:01:12:000,2019-11-01 05:01:24:000,85.70772387860087,85.66433523662556,12,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.04338864197531223
184,19494480,3.6244185520182977,35.051036834716804,-85.31066131591797,35.051063537597656,-85.31068420410156,1572602484000.0,1572602485000.0,2019-11-01 05:01:24:000,2019-11-01 05:01:25:000,85.66433523662556,85.65402955761323,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.010305679012333258
185,19494480,4.23208275413118,35.051063537597656,-85.31068420410156,35.051101684570305,-85.31068420410156,1572602485000.0,1572602486000.0,2019-11-01 05:01:25:000,2019-11-01 05:01:26:000,85.65402955761323,85.64755708847744,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.006472469135786696
186,51067082,4.707037984514013,35.051101684570305,-85.31068420410156,35.051143646240234,-85.31067657470703,1572602486000.0,1572602487000.0,2019-11-01 05:01:26:000,2019-11-01 05:01:27:000,85.64755708847744,85.6420002263375,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.005556862139940222
187,51067082,112.81107524800407,35.051143646240234,-85.31067657470703,35.05214691162109,-85.31063079833984,1572602487000.0,1572602970000.0,2019-11-01 05:01:27:000,2019-11-01 05:09:30:000,85.6420002263375,85.04481187242804,483,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.5971883539094591
